Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,table_1_flag,Geocoded_City1,Geocoded_City2
2018,4,"30,693",34057,"Nashville, TN","Portland, OR",1973,231.7391304,277.1916979,WN,0.364446529,243.7947233,WN,0.364446529,243.7947233,-1,,
2018,4,"30,693",34100,"Nashville, TN","Philadelphia, PA",675,905,190.7792217,AA,0.488589959,217.6876352,WN,0.418448234,170.4068599,-1,,
2018,4,"30,693",34492,"Nashville, TN","Raleigh/Durham, NC",442,620.7608696,160.8497286,WN,0.716862196,155.1499511,WN,0.716862196,155.1499511,-1,,
2018,4,"30,693",34614,"Nashville, TN","Salt Lake City, UT",1404,235.7608696,269.7438451,DL,0.55417243,290.4245424,UA,0.105578608,225.2375546,-1,,
2018,4,"30,713",30194,"Boise, ID","Dallas/Fort Worth, TX",1282,203.5869565,268.5573946,AA,0.546182595,293.2313783,WN,0.156433529,220.9948805,-1,,
2018,4,"30,713",30325,"Boise, ID","Denver, CO",649,388.3695652,192.1074447,UA,0.534005038,213.0569182,WN,0.38259166,165.2349671,-1,,
2018,4,"30,713",30466,"Boise, ID","Phoenix, AZ",749,439.0217391,168.2133201,WN,0.448130725,164.1472376,G4,0.105471651,88.56338028,-1,,
2018,4,"30,713",30559,"Boise, ID","Seattle, WA",399,930.2173913,131.1506894,AS,0.724351484,133.6212454,DL,0.273662071,124.437105,-1,,
2018,4,"30,713",31884,"Boise, ID","Spokane, WA",287,457.6086957,106.7719477,AS,0.539192399,113.4670925,WN,0.439667458,95.52836305,-1,,
2018,4,"30,713",32211,"Boise, ID","Las Vegas, NV",519,369.7826087,152.9429453,WN,0.682539683,160.3453488,G4,0.167254556,87.8973638,-1,,
2018,4,"30,713",32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",523,618.0434783,182.9290714,WN,0.466408723,162.314819,WN,0.466408723,162.314819,-1,,
2018,4,"30,713",32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",688,826.1956522,184.5351401,WN,0.383765294,186.4967432,G4,0.102354953,91.83676093,-1,,
2018,4,"30,713",33192,"Boise, ID","Sacramento, CA",437,342.0652174,129.1509692,WN,0.618684461,125.9816641,WN,0.618684461,125.9816641,-1,,
2018,4,"30,713",33570,"Boise, ID","San Diego, CA",749,375.2173913,160.0238992,WN,0.614716107,152.7273798,WN,0.614716107,152.7273798,-1,,
2018,4,"30,713",34057,"Boise, ID","Portland, OR",344,622.5,146.9375589,AS,0.97537978,146.4604726,AS,0.97537978,146.4604726,-1,,
2018,4,"30,713",34614,"Boise, ID","Salt Lake City, UT",290,247.0652174,174.4527937,DL,0.72283326,194.6409617,AS,0.275846898,121.4858054,-1,,
2018,4,"30,721",30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",1562,"2,166.630435",249.470155,AA,0.609090453,277.9451857,B6,0.164551247,192.7806098,-1,,
2018,4,"30,721",30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",496,"1,163.586957",167.1348062,B6,0.528351238,169.5067716,DL,0.21326483,145.0235655,-1,,
2018,4,"30,721",30325,"Boston, MA (Metropolitan Area)","Denver, CO",1754,"2,010.543478",240.3152187,UA,0.462669622,261.1090091,B6,0.176298859,214.9581417,-1,,
2018,4,"30,721",30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",2300,"1,340.434783",285.7027246,AA,0.647907882,295.4912641,B6,0.157395394,232.6150953,-1,,
2018,4,"30,721",30559,"Boston, MA (Metropolitan Area)","Seattle, WA",2496,"1,465.869565",264.8415097,AS,0.336126353,252.9781602,AS,0.336126353,252.9781602,-1,,
2018,4,"30,721",30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",563,820.4347826,182.2782194,B6,0.469793323,166.2737169,B6,0.469793323,166.2737169,-1,,
2018,4,"30,721",30693,"Boston, MA (Metropolitan Area)","Nashville, TN",942,"1,577.173913",186.4286906,WN,0.407443143,173.4268099,B6,0.235699518,172.2481579,-1,,
2018,4,"30,721",30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",395,615.6521739,136.2775953,B6,0.695268362,136.8046978,DL,0.242584746,117.9954148,-1,,
2018,4,"30,721",30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",418,"7,745.217391",160.6053034,AA,0.312114068,175.3421223,WN,0.292171887,146.4446275,-1,,
2018,4,"30,721",30977,"Boston, MA (Metropolitan Area)","Chicago, IL",867,"4,988.043478",179.705134,AA,0.320876008,184.7973175,B6,0.114752669,158.7231105,-1,,
2018,4,"30,721",30994,"Boston, MA (Metropolitan Area)","Charleston, SC",836,594.8913043,199.0030331,B6,0.521103599,191.0725806,B6,0.521103599,191.0725806,-1,,
2018,4,"30,721",31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",737,"1,751.847826",201.9513991,AA,0.765713222,207.7557248,B6,0.177638518,178.6375131,-1,,
2018,4,"30,721",31066,"Boston, MA (Metropolitan Area)","Columbus, OH",640,666.0869565,209.7655352,WN,0.474706266,178.5674115,WN,0.474706266,178.5674115,-1,,
2018,4,"30,721",31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",1047,701.7391304,253.33022,WN,0.714374226,255.7065048,AA,0.146530359,234.5419662,-1,,
2018,4,"30,721",31136,"Boston, MA (Metropolitan Area)","Jacksonville, FL",1028,743.3695652,178.3027928,B6,0.505190817,168.0810709,B6,0.505190817,168.0810709,-1,,
2018,4,"30,721",31295,"Boston, MA (Metropolitan Area)","Detroit, MI",632,"1,546.086957",186.9147286,DL,0.708731721,193.8037,B6,0.216465129,169.7947061,-1,,
2018,4,"30,721",31453,"Boston, MA (Metropolitan Area)","Houston, TX",1609,"1,468.695652",243.4871892,UA,0.500814091,277.1222403,B6,0.152087034,174.5826764,-1,,
2018,4,"30,721",31454,"Boston, MA (Metropolitan Area)","Orlando, FL",1142,"4,515.978261",183.4179628,B6,0.451151708,194.7933632,WN,0.272582858,182.8231788,-1,,
2018,4,"30,721",31650,"Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",1124,"1,761.630435",170.9107793,DL,0.546553958,196.3673967,SY,0.136607639,108.8775519,-1,,
2018,4,"30,721",31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",209,"4,878.913043",182.589431,DL,0.296484427,195.281064,B6,0.24000802,158.8030354,-1,,
2018,4,"30,721",31714,"Boston, MA (Metropolitan Area)","Fort Myers, FL",1271,"1,479.456522",219.5173242,B6,0.669017706,235.0730727,NK,0.120711189,123.5589775,-1,,
2018,4,"30,721",32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",2381,"1,487.717391",251.1787901,B6,0.470811719,271.0332713,NK,0.13319208,102.5104772,-1,,
2018,4,"30,721",32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",818,725,213.0623838,DL,0.450074963,241.2180879,WN,0.388005997,166.6414992,-1,,
2018,4,"30,721",32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,"3,985.217391",331.9356426,UA,0.360517129,376.2963686,AS,0.112426358,259.4275837,-1,,
2018,4,"30,721",32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",1283,"3,648.152174",207.5405625,AA,0.342430653,226.78292,DL,0.102583202,196.0758641,-1,,
2018,4,"30,721",32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,"4,329.565217",282.7094748,B6,0.332697329,276.9341684,B6,0.332697329,276.9341684,-1,,
2018,4,"30,721",33044,"Boston, MA (Metropolitan Area)","Louisville, KY",829,259.7826087,220.9004184,AA,0.366108787,225.1625143,WN,0.343933054,195.7967153,-1,,
2018,4,"30,721",33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",752,570.9782609,270.0022654,DL,0.673710261,295.1692851,AA,0.135351228,228.8721519,-1,,
2018,4,"30,721",33192,"Boston, MA (Metropolitan Area)","Sacramento, CA",2636,344.673913,273.9527278,UA,0.244402397,279.9689032,AA,0.218858404,258.812536,-1,,
2018,4,"30,721",33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,"2,382.826087",175.9117462,B6,0.367804032,180.8501922,DL,0.224203996,167.6169888,-1,,
2018,4,"30,721",33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",1256,635.8695652,197.732188,WN,0.553675214,186.468941,WN,0.553675214,186.468941,-1,,
2018,4,"30,721",33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",1764,384.673913,265.9677875,WN,0.337948573,233.9863712,WN,0.337948573,233.9863712,-1,,
2018,4,"30,721",33244,"Boston, MA (Metropolitan Area)","Memphis, TN",1139,236.6304348,283.606339,AA,0.399173174,281.1884925,WN,0.13734497,220.8558528,-1,,
2018,4,"30,721",33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",860,488.8043478,200.1943073,WN,0.534133867,167.6920899,WN,0.534133867,167.6920899,-1,,
2018,4,"30,721",33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",1371,841.1956522,204.7458845,B6,0.455226773,215.4347431,NK,0.145884481,103.8062002,-1,,
2018,4,"30,721",33570,"Boston, MA (Metropolitan Area)","San Diego, CA",2588,"1,335.543478",309.5114593,B6,0.351021405,353.0441456,UA,0.113697404,278.9709377,-1,,
2018,4,"30,721",33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",487,356.0869565,192.2557692,AA,0.330586081,204.3527239,DL,0.28968254,177.1822972,-1,,
2018,4,"30,721",34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",1222,"1,314.021739",222.9871453,B6,0.753660352,226.966524,NK,0.050707255,135.6236542,-1,,
2018,4,"30,721",34057,"Boston, MA (Metropolitan Area)","Portland, OR",2537,635.2173913,291.3245551,AS,0.565708419,311.5290684,UA,0.149212868,252.9354358,-1,,
2018,4,"30,721",34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",289,"2,636.304348",168.6962027,AA,0.653789066,182.473425,DL,0.10682774,125.7470475,-1,,
2018,4,"30,721",34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",625,"1,586.847826",204.3618604,B6,0.424412631,198.1286959,B6,0.424412631,198.1286959,-1,,
2018,4,"30,721",34524,"Boston, MA (Metropolitan Area)","Richmond, VA",487,762.3913043,160.3201597,B6,0.609780439,155.6844985,B6,0.609780439,155.6844985,-1,,
2018,4,"30,721",34576,"Boston, MA (Metropolitan Area)","Rochester, NY",343,203.4782609,232.5741987,AA,0.81517094,234.5650066,UA,0.057692308,203.8990741,-1,,
2018,4,"30,721",34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",2105,634.8913043,279.1752268,DL,0.562746105,315.8459385,B6,0.236945728,205.200578,-1,,
2018,4,"30,721",34685,"Boston, MA (Metropolitan Area)","Savannah, GA",917,377.5,193.7003455,B6,0.654765333,172.5078716,B6,0.654765333,172.5078716,-1,,
2018,4,"30,721",34986,"Boston, MA (Metropolitan Area)","Sarasota/Bradenton, FL",1240,264.2391304,233.9375154,B6,0.774578363,230.11094,UA,0.028794735,178.6185714,-1,,
2018,4,"30,785",30852,"Burlington, VT","Washington, DC (Metropolitan Area)",441,292.6086957,208.841159,AA,0.653789004,211.7025568,UA,0.28640416,210.5836576,-1,,
2018,4,"30,785",31703,"Burlington, VT","New York City, NY (Metropolitan Area)",266,455.4347826,140.0090931,B6,0.418615752,137.5068985,B6,0.418615752,137.5068985,-1,,
2018,4,"30,792",30194,"Buffalo, NY","Dallas/Fort Worth, TX",1212,215,236.1883721,AA,0.384732053,252.678318,WN,0.238624874,224.7989407,-1,,
2018,4,"30,792",30325,"Buffalo, NY","Denver, CO",1359,214.7826087,188.9404858,F9,0.370445344,105.0568306,F9,0.370445344,105.0568306,-1,,
2018,4,"30,792",30466,"Buffalo, NY","Phoenix, AZ",1912,212.826087,279.7800817,WN,0.76659857,270.7688874,WN,0.76659857,270.7688874,-1,,
2018,4,"30,792",30852,"Buffalo, NY","Washington, DC (Metropolitan Area)",296,587.0652174,170.206795,WN,0.457507869,168.2479563,UA,0.168857619,166.4453947,-1,,
2018,4,"30,792",30977,"Buffalo, NY","Chicago, IL",473,507.2826087,174.2587744,WN,0.360831369,162.0342043,WN,0.360831369,162.0342043,-1,,
2018,4,"30,792",31057,"Buffalo, NY","Charlotte, NC",546,207.0652174,240.0040945,AA,0.780577428,249.8813046,UA,0.037795276,186.2597222,-1,,
2018,4,"30,792",31454,"Buffalo, NY","Orlando, FL",1011,"1,062.717391",158.3469265,WN,0.572977396,166.0997858,F9,0.121509666,91.64579125,-1,,
2018,4,"30,792",31703,"Buffalo, NY","New York City, NY (Metropolitan Area)",326,"1,616.73913",144.5802272,B6,0.443054995,145.2373748,DL,0.420801398,142.7099377,-1,,
2018,4,"30,792",32211,"Buffalo, NY","Las Vegas, NV",1986,347.5,253.5752581,WN,0.731310604,258.2833618,DL,0.115107914,250.6290761,-1,,
2018,4,"30,792",32457,"Buffalo, NY","San Francisco, CA (Metropolitan Area)",2309,196.6304348,289.6698729,WN,0.339414041,274.8977199,WN,0.339414041,274.8977199,-1,,
2018,4,"30,792",32467,"Buffalo, NY","Miami, FL (Metropolitan Area)",1185,624.1304348,185.2405085,WN,0.411529084,182.7368176,B6,0.37164751,176.4753983,-1,,
2018,4,"30,792",32575,"Buffalo, NY","Los Angeles, CA (Metropolitan Area)",2218,475,241.513135,B6,0.408009153,227.5550196,UA,0.124485126,226.1766544,-1,,
2018,4,"30,792",33195,"Buffalo, NY","Tampa, FL (Metropolitan Area)",1053,436.6304348,175.9271098,WN,0.731391586,179.0298162,F9,0.092357481,101.4932615,-1,,
2018,4,"30,852",34027,"Washington, DC (Metropolitan Area)","West Palm Beach/Palm Beach, FL",883,955.8695652,226.8420969,WN,0.380827837,211.4927142,WN,0.380827837,211.4927142,-1,,
2018,4,"30,868",30852,"Columbia, SC","Washington, DC (Metropolitan Area)",438,308.4782609,216.975229,AA,0.612403101,222.6328539,UA,0.24982382,194.0653032,-1,,
2018,4,"30,868",31703,"Columbia, SC","New York City, NY (Metropolitan Area)",647,217.6086957,222.4398102,DL,0.56043956,224.1339572,DL,0.56043956,224.1339572,-1,,
2018,4,"30,977",30194,"Chicago, IL","Dallas/Fort Worth, TX",801,"3,869.021739",222.9150414,AA,0.508414103,241.709764,WN,0.264559629,199.2875013,-1,,
2018,4,"30,977",30198,"Chicago, IL","Pittsburgh, PA",413,"1,116.195652",187.2993865,WN,0.381244522,165.5027586,WN,0.381244522,165.5027586,-1,,
2018,4,"30,977",30325,"Chicago, IL","Denver, CO",895,"3,639.891304",186.1364649,UA,0.366022636,220.262756,WN,0.350016424,176.3946421,-1,,
2018,4,"30,977",30436,"Chicago, IL","Tucson, AZ",1440,373.2608696,283.837449,AA,0.645894001,287.9626691,WN,0.244030285,252.8966587,-1,,
2018,4,"30,977",30466,"Chicago, IL","Phoenix, AZ",1444,"3,626.304348",221.2133865,AA,0.417211198,237.346045,WN,0.317846652,212.9936628,-1,,
2018,4,"30,977",30529,"Chicago, IL","Hartford, CT",783,750.1086957,263.7298942,UA,0.38559629,268.5423525,WN,0.263584988,229.1680044,-1,,
2018,4,"30,977",30559,"Chicago, IL","Seattle, WA",1733,"2,223.586957",213.2118884,AS,0.347069463,201.1044085,DL,0.170308452,191.8947761,-1,,
2018,4,"30,977",30615,"Chicago, IL","El Paso, TX",1237,243.2608696,264.8256926,AA,0.418677391,279.7974386,WN,0.231903485,238.6111753,-1,,
2018,4,"30,977",30647,"Chicago, IL","Cleveland, OH (Metropolitan Area)",343,"1,222.282609",189.4225878,UA,0.506269453,193.0779378,WN,0.276389506,165.3933076,-1,,
2018,4,"30,977",30693,"Chicago, IL","Nashville, TN",409,"1,294.347826",207.9700873,WN,0.460614713,196.2752598,WN,0.460614713,196.2752598,-1,,
2018,4,"30,977",30852,"Chicago, IL","Washington, DC (Metropolitan Area)",621,"5,219.23913",214.5983714,UA,0.413291126,226.5865961,WN,0.326530187,192.3709356,-1,,
2018,4,"30,977",31066,"Chicago, IL","Columbus, OH",296,"1,177.5",170.8675805,WN,0.409397212,148.9083878,WN,0.409397212,148.9083878,-1,,
2018,4,"30,977",31123,"Chicago, IL","St. Louis, MO",258,"1,040",204.5633257,WN,0.517663043,190.9839895,WN,0.517663043,190.9839895,-1,,
2018,4,"30,977",31136,"Chicago, IL","Jacksonville, FL",864,675.4347826,208.1733827,UA,0.36803991,224.564014,AA,0.265851304,204.0653148,-1,,
2018,4,"30,977",31295,"Chicago, IL","Detroit, MI",235,"1,443.695652",179.3110827,DL,0.46642072,174.0226473,WN,0.143201325,153.4664564,-1,,
2018,4,"30,977",31423,"Chicago, IL","Des Moines, IA",306,223.9130435,249.2130583,AA,0.479126214,250.9621074,UA,0.467961165,247.3873444,-1,,
2018,4,"30,977",31453,"Chicago, IL","Houston, TX",945,"2,642.391304",220.464093,UA,0.448457425,257.9934874,WN,0.356396545,193.2096722,-1,,
2018,4,"30,977",31454,"Chicago, IL","Orlando, FL",1005,"3,883.043478",185.6120815,WN,0.371850857,177.3612767,WN,0.371850857,177.3612767,-1,,
2018,4,"30,977",31650,"Chicago, IL","Minneapolis/St. Paul, MN",349,"2,876.086957",188.7446561,DL,0.37101285,198.5685851,WN,0.207823129,164.9142935,-1,,
2018,4,"30,977",31703,"Chicago, IL","New York City, NY (Metropolitan Area)",773,"11,926.30435",194.1236735,UA,0.358278194,217.2890031,WN,0.14651574,160.4464046,-1,,
2018,4,"30,977",31714,"Chicago, IL","Fort Myers, FL",1120,"1,657.173913",232.2607241,AA,0.332808606,237.4341742,NK,0.100616555,137.2166884,-1,,
2018,4,"30,977",31834,"Chicago, IL","Fayetteville, AR",522,194.7826087,360.7333705,AA,0.715401786,359.1875975,AA,0.715401786,359.1875975,-1,,
2018,4,"30,977",31871,"Chicago, IL","Greenville/Spartanburg, SC",577,257.9347826,231.7688158,UA,0.537294564,229.2838431,UA,0.537294564,229.2838431,-1,,
2018,4,"30,977",32070,"Chicago, IL","Harrisburg, PA",594,222.6086957,295.1151855,UA,0.520019531,286.2712676,UA,0.520019531,286.2712676,-1,,
2018,4,"30,977",32211,"Chicago, IL","Las Vegas, NV",1521,"3,215.652174",206.4665664,WN,0.368374797,199.1506331,NK,0.152447269,110.0301109,-1,,
2018,4,"30,977",32337,"Chicago, IL","Indianapolis, IN",177,328.5869565,172.7129011,AA,0.483625538,176.9866621,WN,0.12504135,139.0814815,-1,,
2018,4,"30,977",32457,"Chicago, IL","San Francisco, CA (Metropolitan Area)",1855,"4,874.565217",275.1994158,UA,0.449404629,302.6810311,WN,0.200240824,235.6611581,-1,,
2018,4,"30,977",32467,"Chicago, IL","Miami, FL (Metropolitan Area)",1197,"4,308.478261",198.542762,AA,0.458221908,206.9104168,WN,0.174352894,194.9681088,-1,,
2018,4,"30,977",32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",1750,"6,857.391304",243.1928433,AA,0.351334644,263.6792827,WN,0.208645067,217.4524273,-1,,
2018,4,"30,977",33044,"Chicago, IL","Louisville, KY",286,424.3478261,163.5926742,WN,0.453381148,144.0661582,WN,0.453381148,144.0661582,-1,,
2018,4,"30,977",33105,"Chicago, IL","Cincinnati, OH",264,879.1304348,144.6565653,UA,0.299455984,153.1521883,WN,0.267062315,115.1307407,-1,,
2018,4,"30,977",33192,"Chicago, IL","Sacramento, CA",1790,670.7608696,258.712186,UA,0.411116513,275.2945999,WN,0.316156215,241.8671451,-1,,
2018,4,"30,977",33195,"Chicago, IL","Tampa, FL (Metropolitan Area)",1011,"2,191.521739",198.0947872,WN,0.392371789,195.3402478,WN,0.392371789,195.3402478,-1,,
2018,4,"30,977",33198,"Chicago, IL","Kansas City, MO",405,"1,445.652174",184.876015,WN,0.519172932,177.1487183,WN,0.519172932,177.1487183,-1,,
2018,4,"30,977",33214,"Chicago, IL","San Antonio, TX",1041,945.1086957,223.6151926,WN,0.379643473,201.021751,WN,0.379643473,201.021751,-1,,
2018,4,"30,977",33244,"Chicago, IL","Memphis, TN",491,600,188.2807609,UA,0.392391304,190.8745614,WN,0.28442029,151.1096815,-1,,
2018,4,"30,977",33316,"Chicago, IL","Omaha, NE",423,722.2826087,174.3687434,WN,0.463355907,157.7436181,WN,0.463355907,157.7436181,-1,,
2018,4,"30,977",33495,"Chicago, IL","New Orleans, LA",836,"1,283.26087",196.69557,WN,0.389124174,204.9905529,AA,0.177621548,189.4166428,-1,,
2018,4,"30,977",33570,"Chicago, IL","San Diego, CA",1728,"1,888.695652",244.9474102,UA,0.31071593,280.5249676,NK,0.118554328,111.5674757,-1,,
2018,4,"30,977",33667,"Chicago, IL","Norfolk, VA (Metropolitan Area)",717,451.8478261,182.586192,UA,0.420254992,179.2394963,WN,0.288188598,170.8703673,-1,,
2018,4,"30,977",33728,"Chicago, IL","Pensacola, FL",794,216.1956522,216.9261941,DL,0.282554047,260.7895018,F9,0.117647059,103.3547009,-1,,
2018,4,"30,977",33851,"Chicago, IL","Oklahoma City, OK",693,402.3913043,190.9209887,UA,0.34197731,192.4042654,WN,0.325769854,165.2634328,-1,,
2018,4,"30,977",34027,"Chicago, IL","West Palm Beach/Palm Beach, FL",1143,517.6086957,267.7630617,AA,0.694666107,263.2212213,AA,0.694666107,263.2212213,-1,,
2018,4,"30,977",34057,"Chicago, IL","Portland, OR",1751,"1,130.217391",229.168292,AS,0.320157723,201.4168819,AS,0.320157723,201.4168819,-1,,
2018,4,"30,977",34100,"Chicago, IL","Philadelphia, PA",678,"2,515.217391",235.9065169,AA,0.49585134,253.6473767,WN,0.246974935,200.6316885,-1,,
2018,4,"30,977",34262,"Chicago, IL","Palm Springs, CA",1657,277.7173913,293.2504501,AA,0.71741683,294.7199673,AA,0.71741683,294.7199673,-1,,
2018,4,"30,977",34492,"Chicago, IL","Raleigh/Durham, NC",646,"1,429.565217",193.5792883,AA,0.368004866,203.1166736,WN,0.318050487,168.2972747,-1,,
2018,4,"30,977",34524,"Chicago, IL","Richmond, VA",642,415.7608696,254.4169673,UA,0.45620915,250.0893983,UA,0.45620915,250.0893983,-1,,
2018,4,"30,977",34576,"Chicago, IL","Rochester, NY",528,259.5652174,230.6347571,UA,0.538525963,215.7525661,UA,0.538525963,215.7525661,-1,,
2018,4,"30,977",34614,"Chicago, IL","Salt Lake City, UT",1259,822.2826087,266.4706411,DL,0.360343688,274.0380778,WN,0.221282221,239.6531063,-1,,
2018,4,"30,977",34653,"Chicago, IL","Tulsa, OK",585,205.5434783,271.9742993,AA,0.490745637,284.1375,WN,0.131147541,250.3580645,-1,,
2018,4,"30,977",34685,"Chicago, IL","Savannah, GA",773,243.2608696,228.480563,UA,0.743967828,222.2938739,AA,0.138069705,217.2676375,-1,,
2018,4,"30,977",35096,"Chicago, IL","Syracuse, NY",607,250.2173913,261.8159427,UA,0.476542137,248.8176846,UA,0.476542137,248.8176846,-1,,
2018,4,"30,977",35412,"Chicago, IL","Knoxville, TN",475,217.173913,254.4466967,UA,0.550550551,253.1703636,AA,0.392892893,247.6470064,-1,,
2018,4,"30,994",30194,"Charleston, SC","Dallas/Fort Worth, TX",987,317.9347826,247.5948718,AA,0.694017094,248.90133,WN,0.188376068,211.2905626,-1,,
2018,4,"30,994",30325,"Charleston, SC","Denver, CO",1449,249.0217391,213.7078132,F9,0.311217809,107.35554,F9,0.311217809,107.35554,-1,,
2018,4,"30,994",30559,"Charleston, SC","Seattle, WA",2415,230.5434783,264.0994342,AS,0.517208864,267.0361896,UA,0.104196134,210.9570136,-1,,
2018,4,"30,994",30852,"Charleston, SC","Washington, DC (Metropolitan Area)",472,"1,190.652174",160.9094851,AA,0.284188424,156.6766463,B6,0.227496805,129.46561,-1,,
2018,4,"30,994",30977,"Charleston, SC","Chicago, IL",760,583.1521739,186.5111836,UA,0.520596459,192.3248478,WN,0.334762349,163.7879733,-1,,
2018,4,"30,994",31453,"Charleston, SC","Houston, TX",928,249.8913043,217.9345368,UA,0.50369726,232.17962,WN,0.367116137,182.8885071,-1,,
2018,4,"30,994",31703,"Charleston, SC","New York City, NY (Metropolitan Area)",677,"1,511.630435",180.5986482,DL,0.341626519,192.9828878,B6,0.280074782,161.0218228,-1,,
2018,4,"30,994",32467,"Charleston, SC","Miami, FL (Metropolitan Area)",489,340.326087,177.8030981,AA,0.525710636,187.0230255,B6,0.346215267,144.3686347,-1,,
2018,4,"30,994",32575,"Charleston, SC","Los Angeles, CA (Metropolitan Area)",2206,255.326087,337.4576415,AA,0.297999149,339.256,WN,0.143891017,266.6352071,-1,,
2018,4,"30,994",34100,"Charleston, SC","Philadelphia, PA",550,240.5434783,265.5675554,AA,0.69633981,303.5809864,F9,0.177586986,102.2442748,-1,,
2018,4,"31,057",30194,"Charlotte, NC","Dallas/Fort Worth, TX",936,"1,270.108696",283.9853487,AA,0.804792469,305.3100383,WN,0.139751819,183.7993876,-1,,
2018,4,"31,057",30198,"Charlotte, NC","Pittsburgh, PA",366,346.1956522,262.9385871,AA,0.881318681,269.5002494,WN,0.042700157,181.3963235,-1,,
2018,4,"31,057",30325,"Charlotte, NC","Denver, CO",1337,730.7608696,240.576097,AA,0.591848877,258.5658708,F9,0.181764093,106.9472177,-1,,
2018,4,"31,057",30466,"Charlotte, NC","Phoenix, AZ",1773,566.9565217,338.264513,AA,0.840682515,352.9358495,UA,0.039302147,239.9770732,-1,,
2018,4,"31,057",30529,"Charlotte, NC","Hartford, CT",644,385.2173913,273.7607788,AA,0.870485327,281.0446353,UA,0.050225734,204.7539326,-1,,
2018,4,"31,057",30559,"Charlotte, NC","Seattle, WA",2279,311.0869565,360.098847,AA,0.763452131,376.7368421,DL,0.118099231,365.7807692,-1,,
2018,4,"31,057",30647,"Charlotte, NC","Cleveland, OH (Metropolitan Area)",430,377.5,258.1308955,AA,0.876475669,261.7613009,WN,0.038295422,209.8511278,-1,,
2018,4,"31,057",30693,"Charlotte, NC","Nashville, TN",328,596.7391304,174.4800364,AA,0.777595628,182.5935348,WN,0.196903461,138.4143386,-1,,
2018,4,"31,057",30852,"Charlotte, NC","Washington, DC (Metropolitan Area)",361,"1,738.369565",188.7898831,AA,0.739761146,198.5625729,WN,0.177202526,149.6125618,-1,,
2018,4,"31,057",30977,"Charlotte, NC","Chicago, IL",599,"1,429.782609",222.786506,AA,0.656834423,232.0918519,WN,0.152045005,181.96,-1,,
2018,4,"31,057",31066,"Charlotte, NC","Columbus, OH",347,226.1956522,268.1503123,AA,0.865449303,275.537146,UA,0.047573282,174.4515152,-1,,
2018,4,"31,057",31123,"Charlotte, NC","St. Louis, MO",575,301.6304348,277.588036,AA,0.811531532,288.3788188,WN,0.118198198,204.0314024,-1,,
2018,4,"31,057",31295,"Charlotte, NC","Detroit, MI",500,559.7826087,232.7787573,DL,0.487572816,231.2687774,DL,0.487572816,231.2687774,-1,,
2018,4,"31,057",31453,"Charlotte, NC","Houston, TX",920,791.3043478,205.9078709,AA,0.527197802,206.9013809,WN,0.154258242,168.8500445,-1,,
2018,4,"31,057",31454,"Charlotte, NC","Orlando, FL",468,680.7608696,232.9909309,AA,0.772313588,263.4797188,F9,0.165096599,82.78539652,-1,,
2018,4,"31,057",31650,"Charlotte, NC","Minneapolis/St. Paul, MN",930,601.5217391,230.0224069,DL,0.485724611,237.4329613,AA,0.483375497,223.6912523,-1,,
2018,4,"31,057",31703,"Charlotte, NC","New York City, NY (Metropolitan Area)",575,"4,825",168.8847759,AA,0.607794548,173.554596,DL,0.177202073,157.4797101,-1,,
2018,4,"31,057",32211,"Charlotte, NC","Las Vegas, NV",1916,564.8913043,317.6091784,AA,0.729266885,344.9658047,F9,0.030402155,143.5417722,-1,,
